current_date,next_date,number,freq_7days,freq_prev_day,freq_3days,freq_14days,freq_30days,freq_ratio_7days,freq_ratio_30days,avg_gap,min_gap,max_gap,last_gap,consecutive_count,days_since_last,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_sunday,cham_dau,cham_cuoi,tong,tong_cham,tong_chan,tong_le,tong_lon,tong_nho,is_cau_ngang,is_cau_cheo,cau_ngang_strength,cau_cheo_strength,in_any_cau,is_lo_roi_ung_vien,lo_roi_ty_le,days_since_roi_db,days_since_roi_nhieu,label
17-9-2025,18-9-2025,78,1,0,0,2,3,0.14285714285714285,0.16666666666666666,4.5,4,5,5,0,6,0,0,1,0,0,0,0,7,8,15,5,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,79,1,1,1,2,4,0.14285714285714285,0.2222222222222222,5.0,1,13,13,2,0,0,0,1,0,0,0,0,7,9,16,6,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,80,1,0,0,4,5,0.14285714285714285,0.2777777777777778,2.75,1,7,7,2,3,0,0,1,0,0,0,0,8,0,8,8,1,0,0,1,1,1,11,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,81,1,0,0,3,4,0.14285714285714285,0.2222222222222222,3.3333333333333335,1,6,1,1,6,0,0,1,0,0,0,0,8,1,9,9,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,82,3,0,1,4,5,0.42857142857142855,0.2777777777777778,3.25,1,7,2,1,1,0,0,1,0,0,0,0,8,2,10,0,1,0,1,0,1,1,11,1,1,0,0.0,0,0,1
17-9-2025,18-9-2025,83,2,0,0,6,7,0.2857142857142857,0.3888888888888889,2.0,1,4,1,3,4,0,0,1,0,0,0,0,8,3,11,1,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,84,2,0,1,6,6,0.2857142857142857,0.3333333333333333,2.4,1,3,3,1,1,0,0,1,0,0,0,0,8,4,12,2,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,85,1,0,0,2,2,0.14285714285714285,0.1111111111111111,4.0,4,4,4,0,3,0,0,1,0,0,0,0,8,5,13,3,0,1,1,0,1,1,11,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,86,3,0,1,3,5,0.42857142857142855,0.2777777777777778,4.0,1,9,3,1,1,0,0,1,0,0,0,0,8,6,14,4,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,87,1,1,1,3,5,0.14285714285714285,0.2777777777777778,4.25,1,8,7,2,0,0,0,1,0,0,0,0,8,7,15,5,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,88,1,0,1,5,5,0.14285714285714285,0.2777777777777778,3.0,1,6,6,1,1,0,0,1,0,0,0,0,8,8,16,6,1,0,1,0,1,1,11,1,1,0,0.0,0,0,1
17-9-2025,18-9-2025,89,3,1,1,3,3,0.42857142857142855,0.16666666666666666,2.5,2,3,3,0,0,0,0,1,0,0,0,0,8,9,17,7,0,1,1,0,1,1,11,1,1,0,0.0,0,0,1
17-9-2025,18-9-2025,90,0,0,0,2,2,0.0,0.1111111111111111,6.0,6,6,6,0,7,0,0,1,0,0,0,0,9,0,9,9,0,1,0,1,1,1,11,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,91,2,1,2,3,4,0.2857142857142857,0.2222222222222222,4.666666666666667,1,10,1,1,0,0,0,1,0,0,0,0,9,1,10,0,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,92,3,1,1,4,5,0.42857142857142855,0.2777777777777778,4.0,2,7,3,0,0,0,0,1,0,0,0,0,9,2,11,1,0,1,1,0,1,1,11,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,93,1,0,0,3,4,0.14285714285714285,0.2222222222222222,4.333333333333333,2,6,5,0,3,0,0,1,0,0,0,0,9,3,12,2,1,0,1,0,1,1,11,1,1,0,0.0,0,0,1
17-9-2025,18-9-2025,94,0,0,0,2,3,0.0,0.16666666666666666,2.0,2,2,2,0,11,0,0,1,0,0,0,0,9,4,13,3,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,95,2,0,1,3,4,0.2857142857142857,0.2222222222222222,5.0,5,5,5,0,1,0,0,1,0,0,0,0,9,5,14,4,1,0,1,0,1,1,11,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,96,2,1,1,3,5,0.2857142857142857,0.2777777777777778,3.75,1,5,5,1,0,0,0,1,0,0,0,0,9,6,15,5,0,1,1,0,1,1,11,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,97,1,0,0,3,3,0.14285714285714285,0.16666666666666666,4.0,2,6,6,0,3,0,0,1,0,0,0,0,9,7,16,6,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,98,0,0,0,3,3,0.0,0.16666666666666666,2.0,2,2,2,0,7,0,0,1,0,0,0,0,9,8,17,7,0,1,1,0,1,1,11,1,1,0,0.0,0,0,0
17-9-2025,18-9-2025,99,1,0,1,2,3,0.14285714285714285,0.16666666666666666,7.0,2,12,12,0,1,0,0,1,0,0,0,0,9,9,18,8,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,00,3,1,3,5,5,0.42857142857142855,0.2631578947368421,3.25,1,8,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,01,5,1,2,8,9,0.7142857142857143,0.47368421052631576,2.0,1,3,2,2,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,02,2,0,0,3,6,0.2857142857142857,0.3157894736842105,2.8,1,8,2,2,4,0,0,0,1,0,0,0,0,2,2,2,1,0,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,03,1,0,0,3,4,0.14285714285714285,0.21052631578947367,4.333333333333333,2,6,6,0,5,0,0,0,1,0,0,0,0,3,3,3,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,04,1,0,0,1,2,0.14285714285714285,0.10526315789473684,14.0,14,14,14,0,4,0,0,0,1,0,0,0,0,4,4,4,1,0,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,05,3,1,2,5,7,0.42857142857142855,0.3684210526315789,2.6666666666666665,1,4,1,2,0,0,0,0,1,0,0,0,0,5,5,5,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,06,0,0,0,1,1,0.0,0.05263157894736842,19.0,19,19,19,0,12,0,0,0,1,0,0,0,0,6,6,6,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,07,1,0,1,1,2,0.14285714285714285,0.10526315789473684,14.0,14,14,14,0,2,0,0,0,1,0,0,0,0,7,7,7,0,1,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,08,1,1,1,2,5,0.14285714285714285,0.2631578947368421,4.25,1,11,11,1,0,0,0,0,1,0,0,0,0,8,8,8,1,0,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,09,1,0,0,3,4,0.14285714285714285,0.21052631578947367,3.6666666666666665,1,6,4,1,6,0,0,0,1,0,0,0,0,9,9,9,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,10,0,0,0,1,2,0.0,0.10526315789473684,10.0,10,10,10,0,8,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,11,2,0,1,5,5,0.2857142857142857,0.2631578947368421,2.75,1,5,3,1,1,0,0,0,1,0,0,0,1,1,2,2,1,0,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,12,2,0,1,4,4,0.2857142857142857,0.21052631578947367,3.6666666666666665,3,5,5,0,1,0,0,0,1,0,0,0,1,2,3,3,0,1,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,13,1,1,1,4,4,0.14285714285714285,0.21052631578947367,4.333333333333333,2,9,9,0,0,0,0,0,1,0,0,0,1,3,4,4,1,0,0,1,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,14,3,1,1,5,7,0.42857142857142855,0.3684210526315789,2.5,1,5,4,2,0,0,0,0,1,0,0,0,1,4,5,5,0,1,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,15,0,0,0,1,2,0.0,0.10526315789473684,4.0,4,4,4,0,11,0,0,0,1,0,0,0,1,5,6,6,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,16,1,0,1,3,4,0.14285714285714285,0.21052631578947367,5.0,4,6,5,0,2,0,0,0,1,0,0,0,1,6,7,7,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,17,1,0,0,4,5,0.14285714285714285,0.2631578947368421,2.75,1,5,1,1,6,0,0,0,1,0,0,0,1,7,8,8,1,0,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,18,2,1,1,4,5,0.2857142857142857,0.2631578947368421,4.5,2,6,5,0,0,0,0,0,1,0,0,0,1,8,9,9,0,1,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,19,2,0,1,4,5,0.2857142857142857,0.2631578947368421,3.5,3,4,4,0,2,0,0,0,1,0,0,0,1,9,10,0,1,0,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,20,2,0,1,3,4,0.2857142857142857,0.21052631578947367,5.666666666666667,4,9,4,0,1,0,0,0,1,0,0,0,2,0,2,2,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,21,2,0,1,2,3,0.2857142857142857,0.15789473684210525,6.5,4,9,4,0,1,0,0,0,1,0,0,0,2,1,3,3,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,22,4,1,3,4,4,0.5714285714285714,0.21052631578947367,1.6666666666666667,1,3,1,2,0,0,0,0,1,0,0,0,2,2,4,4,1,0,0,1,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,23,2,1,1,5,7,0.2857142857142857,0.3684210526315789,2.8333333333333335,1,5,5,1,0,0,0,0,1,0,0,0,2,3,5,5,0,1,0,1,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,24,2,0,1,5,6,0.2857142857142857,0.3157894736842105,2.8,1,6,2,1,2,0,0,0,1,0,0,0,2,4,6,6,1,0,0,1,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,25,1,0,1,4,6,0.14285714285714285,0.3157894736842105,3.0,1,6,6,2,1,0,0,0,1,0,0,0,2,5,7,7,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,26,4,0,2,5,8,0.5714285714285714,0.42105263157894735,2.2857142857142856,1,6,1,4,1,0,0,0,1,0,0,0,2,6,8,8,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,27,2,0,2,3,4,0.2857142857142857,0.21052631578947367,5.666666666666667,1,10,1,1,1,0,0,0,1,0,0,0,2,7,9,9,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,28,2,0,0,2,4,0.2857142857142857,0.21052631578947367,4.333333333333333,1,11,1,2,4,0,0,0,1,0,0,0,2,8,10,0,1,0,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,29,3,0,1,3,5,0.42857142857142855,0.2631578947368421,3.75,1,9,3,1,1,0,0,0,1,0,0,0,2,9,11,1,0,1,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,30,2,1,2,4,6,0.2857142857142857,0.3157894736842105,3.6,1,7,1,1,0,0,0,0,1,0,0,0,3,0,3,3,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,31,2,0,1,4,5,0.2857142857142857,0.2631578947368421,4.0,2,7,3,0,2,0,0,0,1,0,0,0,3,1,4,4,1,0,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,32,2,0,1,5,7,0.2857142857142857,0.3684210526315789,2.6666666666666665,1,4,4,1,2,0,0,0,1,0,0,0,3,2,5,5,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,33,2,0,2,4,6,0.2857142857142857,0.3157894736842105,3.0,1,6,1,2,1,0,0,0,1,0,0,0,3,3,6,6,1,0,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,34,2,1,1,4,6,0.2857142857142857,0.3157894736842105,3.6,1,8,4,1,0,0,0,0,1,0,0,0,3,4,7,7,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,35,0,0,0,1,2,0.0,0.10526315789473684,5.0,5,5,5,0,11,0,0,0,1,0,0,0,3,5,8,8,1,0,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,36,2,0,1,3,5,0.2857142857142857,0.2631578947368421,4.25,2,6,5,0,1,0,0,0,1,0,0,0,3,6,9,9,0,1,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,37,1,0,1,5,6,0.14285714285714285,0.3157894736842105,3.0,1,7,7,2,2,0,0,0,1,0,0,0,3,7,10,0,1,0,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,38,2,0,0,3,3,0.2857142857142857,0.15789473684210525,4.0,1,7,1,1,4,0,0,0,1,0,0,0,3,8,11,1,0,1,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,39,0,0,0,2,4,0.0,0.21052631578947367,3.6666666666666665,1,8,2,1,7,0,0,0,1,0,0,0,3,9,12,2,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,40,0,0,0,3,3,0.0,0.15789473684210525,3.0,3,3,3,0,7,0,0,0,1,0,0,0,4,0,4,4,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,41,1,1,1,1,1,0.14285714285714285,0.05263157894736842,19.0,19,19,19,0,0,0,0,0,1,0,0,0,4,1,5,5,0,1,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,42,1,1,1,3,5,0.14285714285714285,0.2631578947368421,4.5,1,8,8,2,0,0,0,0,1,0,0,0,4,2,6,6,1,0,0,1,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,43,2,0,0,4,5,0.2857142857142857,0.2631578947368421,3.0,1,5,1,1,5,0,0,0,1,0,0,0,4,3,7,7,0,1,0,1,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,44,2,1,2,2,3,0.2857142857142857,0.15789473684210525,7.5,2,13,2,0,0,0,0,0,1,0,0,0,4,4,8,8,1,0,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,45,1,0,1,3,6,0.14285714285714285,0.3157894736842105,3.2,1,11,11,3,1,0,0,0,1,0,0,0,4,5,9,9,0,1,0,1,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,46,2,0,1,3,5,0.2857142857142857,0.2631578947368421,4.0,2,6,3,0,2,0,0,0,1,0,0,0,4,6,10,0,1,0,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,47,0,0,0,2,2,0.0,0.10526315789473684,5.0,5,5,5,0,7,0,0,0,1,0,0,0,4,7,11,1,0,1,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,48,1,0,0,3,3,0.14285714285714285,0.15789473684210525,2.5,2,3,2,0,5,0,0,0,1,0,0,0,4,8,12,2,1,0,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,49,1,0,0,2,4,0.14285714285714285,0.21052631578947367,4.333333333333333,3,6,3,0,5,0,0,0,1,0,0,0,4,9,13,3,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,50,3,0,0,3,4,0.42857142857142855,0.21052631578947367,3.3333333333333335,1,8,1,2,4,0,0,0,1,0,0,0,5,0,5,5,0,1,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,51,4,1,2,6,9,0.5714285714285714,0.47368421052631576,2.125,1,5,1,4,0,0,0,0,1,0,0,0,5,1,6,6,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,52,1,0,1,3,3,0.14285714285714285,0.15789473684210525,6.0,4,8,8,0,1,0,0,0,1,0,0,0,5,2,7,7,0,1,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,53,2,0,0,5,5,0.2857142857142857,0.2631578947368421,1.75,1,2,2,1,4,0,0,0,1,0,0,0,5,3,8,8,1,0,0,1,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,54,0,0,0,4,6,0.0,0.3157894736842105,2.0,1,3,1,2,7,0,0,0,1,0,0,0,5,4,9,9,0,1,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,55,0,0,0,2,4,0.0,0.21052631578947367,2.3333333333333335,1,3,1,1,10,0,0,0,1,0,0,0,5,5,10,0,1,0,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,56,2,1,1,3,3,0.2857142857142857,0.15789473684210525,5.0,4,6,6,0,0,0,0,0,1,0,0,0,5,6,11,1,0,1,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,57,1,0,0,2,4,0.14285714285714285,0.21052631578947367,4.666666666666667,3,6,6,0,4,0,0,0,1,0,0,0,5,7,12,2,1,0,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,58,2,0,1,4,4,0.2857142857142857,0.21052631578947367,3.3333333333333335,2,4,4,0,2,0,0,0,1,0,0,0,5,8,13,3,0,1,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,59,0,0,0,1,2,0.0,0.10526315789473684,7.0,7,7,7,0,8,0,0,0,1,0,0,0,5,9,14,4,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,60,2,0,1,3,4,0.2857142857142857,0.21052631578947367,5.333333333333333,2,10,4,0,2,0,0,0,1,0,0,0,6,0,6,6,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,61,0,0,0,0,2,0.0,0.10526315789473684,3.0,3,3,3,0,14,0,0,0,1,0,0,0,6,1,7,7,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,62,0,0,0,4,6,0.0,0.3157894736842105,2.2,1,4,1,2,7,0,0,0,1,0,0,0,6,2,8,8,1,0,0,1,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,63,1,1,1,3,5,0.14285714285714285,0.2631578947368421,3.75,1,8,8,2,0,0,0,0,1,0,0,0,6,3,9,9,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,64,1,1,1,2,3,0.14285714285714285,0.15789473684210525,7.5,4,11,11,0,0,0,0,0,1,0,0,0,6,4,10,0,1,0,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,65,3,0,1,5,5,0.42857142857142855,0.2631578947368421,2.5,1,4,2,1,2,0,0,0,1,0,0,0,6,5,11,1,0,1,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,66,0,0,0,1,3,0.0,0.15789473684210525,3.0,1,5,5,1,12,0,0,0,1,0,0,0,6,6,12,2,1,0,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,67,1,1,1,2,4,0.14285714285714285,0.21052631578947367,5.666666666666667,1,11,11,1,0,0,0,0,1,0,0,0,6,7,13,3,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,68,2,0,1,6,7,0.2857142857142857,0.3684210526315789,2.3333333333333335,1,5,5,2,1,0,0,0,1,0,0,0,6,8,14,4,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,69,0,0,0,5,8,0.0,0.42105263157894735,1.4285714285714286,1,2,1,4,8,0,0,0,1,0,0,0,6,9,15,5,0,1,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,70,3,0,2,5,7,0.42857142857142855,0.3684210526315789,2.5,1,8,1,3,1,0,0,0,1,0,0,0,7,0,7,7,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,71,1,0,1,2,3,0.14285714285714285,0.15789473684210525,7.0,6,8,8,0,1,0,0,0,1,0,0,0,7,1,8,8,1,0,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,72,1,0,1,1,2,0.14285714285714285,0.10526315789473684,13.0,13,13,13,0,1,0,0,0,1,0,0,0,7,2,9,9,0,1,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,73,1,0,0,2,3,0.14285714285714285,0.15789473684210525,6.0,5,7,5,0,6,0,0,0,1,0,0,0,7,3,10,0,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,74,2,0,0,3,3,0.2857142857142857,0.15789473684210525,2.5,1,4,1,1,4,0,0,0,1,0,0,0,7,4,11,1,0,1,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,75,1,0,0,2,3,0.14285714285714285,0.15789473684210525,7.0,6,8,8,0,4,0,0,0,1,0,0,0,7,5,12,2,1,0,1,0,0,1,0,1,1,1,100.0,0,0,0
18-9-2025,19-9-2025,76,1,0,0,1,1,0.14285714285714285,0.05263157894736842,19.0,19,19,19,0,4,0,0,0,1,0,0,0,7,6,13,3,0,1,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,77,0,0,0,1,1,0.0,0.05263157894736842,19.0,19,19,19,0,10,0,0,0,1,0,0,0,7,7,14,4,1,0,1,0,1,1,10,1,1,1,0.0,0,0,1
18-9-2025,19-9-2025,78,1,1,1,3,4,0.14285714285714285,0.21052631578947367,5.333333333333333,4,7,7,0,0,0,0,0,1,0,0,0,7,8,15,5,0,1,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,79,1,0,1,1,4,0.14285714285714285,0.21052631578947367,5.0,1,13,13,2,1,0,0,0,1,0,0,0,7,9,16,6,1,0,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,80,2,1,1,4,6,0.2857142857142857,0.3157894736842105,3.0,1,7,4,2,0,0,0,0,1,0,0,0,8,0,8,8,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,81,0,0,0,2,4,0.0,0.21052631578947367,3.3333333333333335,1,6,1,1,7,0,0,0,1,0,0,0,8,1,9,9,0,1,0,1,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,82,2,0,1,4,5,0.2857142857142857,0.2631578947368421,3.25,1,7,2,1,2,0,0,0,1,0,0,0,8,2,10,0,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,83,2,0,0,6,7,0.2857142857142857,0.3684210526315789,2.0,1,4,1,3,5,0,0,0,1,0,0,0,8,3,11,1,0,1,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,84,2,0,1,5,6,0.2857142857142857,0.3157894736842105,2.4,1,3,3,1,2,0,0,0,1,0,0,0,8,4,12,2,1,0,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,85,1,0,0,2,2,0.14285714285714285,0.10526315789473684,4.0,4,4,4,0,4,0,0,0,1,0,0,0,8,5,13,3,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,86,3,0,1,3,5,0.42857142857142855,0.2631578947368421,4.0,1,9,3,1,2,0,0,0,1,0,0,0,8,6,14,4,1,0,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,87,1,0,1,3,5,0.14285714285714285,0.2631578947368421,4.25,1,8,7,2,1,0,0,0,1,0,0,0,8,7,15,5,0,1,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,88,1,0,1,4,5,0.14285714285714285,0.2631578947368421,3.0,1,6,6,1,2,0,0,0,1,0,0,0,8,8,16,6,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,89,4,1,2,4,4,0.5714285714285714,0.21052631578947367,2.0,1,3,1,1,0,0,0,0,1,0,0,0,8,9,17,7,0,1,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,90,0,0,0,1,2,0.0,0.10526315789473684,6.0,6,6,6,0,8,0,0,0,1,0,0,0,9,0,9,9,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,91,2,0,2,3,4,0.2857142857142857,0.21052631578947367,4.666666666666667,1,10,1,1,1,0,0,0,1,0,0,0,9,1,10,0,1,0,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,92,3,0,1,4,5,0.42857142857142855,0.2631578947368421,4.0,2,7,3,0,1,0,0,0,1,0,0,0,9,2,11,1,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,93,1,0,0,3,4,0.14285714285714285,0.21052631578947367,4.333333333333333,2,6,5,0,4,0,0,0,1,0,0,0,9,3,12,2,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,94,0,0,0,1,3,0.0,0.15789473684210525,2.0,2,2,2,0,12,0,0,0,1,0,0,0,9,4,13,3,0,1,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,95,1,0,1,3,4,0.14285714285714285,0.21052631578947367,5.0,5,5,5,0,2,0,0,0,1,0,0,0,9,5,14,4,1,0,1,0,1,1,10,1,1,0,0.0,0,0,1
18-9-2025,19-9-2025,96,2,0,1,3,5,0.2857142857142857,0.2631578947368421,3.75,1,5,5,1,1,0,0,0,1,0,0,0,9,6,15,5,0,1,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,97,1,0,0,3,3,0.14285714285714285,0.15789473684210525,4.0,2,6,6,0,4,0,0,0,1,0,0,0,9,7,16,6,1,0,1,0,0,1,0,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,98,0,0,0,3,3,0.0,0.15789473684210525,2.0,2,2,2,0,8,0,0,0,1,0,0,0,9,8,17,7,0,1,1,0,1,1,10,1,1,0,0.0,0,0,0
18-9-2025,19-9-2025,99,1,0,1,1,3,0.14285714285714285,0.15789473684210525,7.0,2,12,12,0,2,0,0,0,1,0,0,0,9,9,18,8,1,0,1,0,1,1,10,1,1,0,0.0,0,0,1
19-9-2025,20-9-2025,00,4,1,3,5,6,0.5714285714285714,0.3,2.8,1,8,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0.0,0,0,0
19-9-2025,20-9-2025,01,4,0,1,7,9,0.5714285714285714,0.45,2.0,1,3,2,2,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0.0,0,0,0
